Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,Tissue,Library Name,geo_loc_name_country,geo_loc_name_country_continent,BioSampleModel,geo_loc_name,Cultivar,AGE,dev_stage,source_name,Biomaterial_provider,GEO_Accession (exp),AssemblyName,alignment_software (exp),individual,batch_of_trees,gene_perturbation_type,drought_treatment,molecule_subtype,type,Collection_Date,lat_lon,BIOME,estimated_size,feature,isol_growth_condt,material,num_replicons,ploidy,propagation,ref_biomaterial,Run_ID (run),nominal_length (run),isolate,env_package,investigation_type,project_name,Strain,ecotype,replicate,Broker_name,developmental_stage,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,organism_part,sample_name,SRA_accession,Title,Alias,ena_checklist,organism,Treatment,isolation_source,Host,description,Cell_type,collected_by,sample_type,Genotype,overexpressed_gene,transfection_time,days_after_drought_treatment,genetic_background,plant_strain,symbiotic_status,days_after_bending_treatment,Biological.Replicate,Cell_Line,culture_collection,disease,disease_stage,growth_protocol,height_or_length,phenotype,population,sex,Specimen_voucher,Temp,time_of_contact,transfected_genes,fungal_strain,pt_clone,common_name,ena_first_public,ena_last_update,external_id,Geographic_location,growth_condition,Submitter_Id,accession,lb_strain,gender,innoculant,label
SRR3019242,RNA-Seq,144,4466440595,PRJNA300564,SAMN04336168,2203441315,UNIVERSITY OF BRITISH COLUMBIA,public,"sra,bam","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX1485751,Illumina HiSeq 2500,PAIRED,RANDOM,TRANSCRIPTOMIC,Populus trichocarpa,ILLUMINA,2016-01-19T00:00:00Z,BLCG28-1_Rep1_RNA9_1L,SRP067451,first uncurled leaf,BLCG28-1_Rep1_RNA9_1L,Canada,North America,Plant,Canada,Poplar,Not applicable,Not applicable,,PopCan,,assembly,TopHat 2.0.7,BLCG28-1_Rep1_RNA9_1L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR3019243,RNA-Seq,144,4231839890,PRJNA300564,SAMN04336169,2359801985,UNIVERSITY OF BRITISH COLUMBIA,public,"sra,bam","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX1485752,Illumina HiSeq 2500,PAIRED,RANDOM,TRANSCRIPTOMIC,Populus trichocarpa,ILLUMINA,2016-01-19T00:00:00Z,BLCG28-1_Rep2_RNA9_2L,SRP067451,first uncurled leaf,BLCG28-1_Rep2_RNA9_2L,Canada,North America,Plant,Canada,Poplar,Not applicable,Not applicable,,PopCan,,assembly,TopHat 2.0.7,BLCG28-1_Rep2_RNA9_2L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR3019244,RNA-Seq,140,9561562317,PRJNA300564,SAMN04336170,5293593446,UNIVERSITY OF BRITISH COLUMBIA,public,"sra,bam","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX1485753,Illumina HiSeq 2500,PAIRED,RANDOM,TRANSCRIPTOMIC,Populus trichocarpa,ILLUMINA,2017-03-16T00:00:00Z,BLCG28-1_TCol19_TRow19_RNA127,SRP067451,developing xylem,BLCG28-1_TCol19_TRow19_RNA127,Canada,North America,Plant,Canada,Poplar,Not applicable,Not applicable,,PopCan,,assembly,TopHat 2.0.7,BLCG28-1_TCol19_TRow19_RNA127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR3019245,RNA-Seq,142,4054561477,PRJNA300564,SAMN04336171,2231497911,UNIVERSITY OF BRITISH COLUMBIA,public,"sra,bam","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX1485754,Illumina HiSeq 2500,PAIRED,RANDOM,TRANSCRIPTOMIC,Populus trichocarpa,ILLUMINA,2016-01-19T00:00:00Z,BLCG28-1_TCol49_TRow33_RNA359,SRP067451,developing xylem,BLCG28-1_TCol49_TRow33_RNA359,Canada,North America,Plant,Canada,Poplar,Not applicable,Not applicable,,PopCan,,assembly,TopHat 2.0.7,BLCG28-1_TCol49_TRow33_RNA359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR3019246,RNA-Seq,144,5256444100,PRJNA300564,SAMN04336172,2357873289,UNIVERSITY OF BRITISH COLUMBIA,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1485755,Illumina HiSeq 2500,PAIRED,RANDOM,TRANSCRIPTOMIC,Populus trichocarpa,ILLUMINA,2016-01-19T00:00:00Z,CARS29-2_Rep1_RNA10_1L,SRP067451,first uncurled leaf,CARS29-2_Rep1_RNA10_1L,Canada,North America,Plant,Canada,Poplar,Not applicable,Not applicable,,PopCan,,assembly,TopHat 2.0.7,CARS29-2_Rep1_RNA10_1L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR3019247,RNA-Seq,144,4165176402,PRJNA300564,SAMN04336173,2255443889,UNIVERSITY OF BRITISH COLUMBIA,public,"sra,bam","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX1485756,Illumina HiSeq 2500,PAIRED,RANDOM,TRANSCRIPTOMIC,Populus trichocarpa,ILLUMINA,2016-01-19T00:00:00Z,CARS29-2_Rep2_RNA10_2L,SRP067451,first uncurled leaf,CARS29-2_Rep2_RNA10_2L,Canada,North America,Plant,Canada,Poplar,Not applicable,Not applicable,,PopCan,,assembly,TopHat 2.0.7,CARS29-2_Rep2_RNA10_2L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR3019248,RNA-Seq,142,5276607724,PRJNA300564,SAMN04336174,2942627766,UNIVERSITY OF BRITISH COLUMBIA,public,"sra,bam","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX1485757,Illumina HiSeq 2500,PAIRED,RANDOM,TRANSCRIPTOMIC,Populus trichocarpa,ILLUMINA,2016-01-19T00:00:00Z,CARS29-2_TCol44_TRow22_RNA320,SRP067451,developing xylem,CARS29-2_TCol44_TRow22_RNA320,Canada,North America,Plant,Canada,Poplar,Not applicable,Not applicable,,PopCan,,assembly,TopHat 2.0.7,CARS29-2_TCol44_TRow22_RNA320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR3019249,RNA-Seq,142,4551742707,PRJNA300564,SAMN04336175,2483416445,UNIVERSITY OF BRITISH COLUMBIA,public,"bam,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX1485758,Illumina HiSeq 2500,PAIRED,RANDOM,TRANSCRIPTOMIC,Populus trichocarpa,ILLUMINA,2016-01-19T00:00:00Z,CARS29-2_TCol53_TRow35_RNA391,SRP067451,developing xylem,CARS29-2_TCol53_TRow35_RNA391,Canada,North America,Plant,Canada,Poplar,Not applicable,Not applicable,,PopCan,,assembly,TopHat 2.0.7,CARS29-2_TCol53_TRow35_RNA391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR3019250,RNA-Seq,144,5651971959,PRJNA300564,SAMN04336176,2763395355,UNIVERSITY OF BRITISH COLUMBIA,public,"bam,sra","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX1485759,Illumina HiSeq 2500,PAIRED,RANDOM,TRANSCRIPTOMIC,Populus trichocarpa,ILLUMINA,2017-03-15T00:00:00Z,CARS29-4_Rep1_RNA11_1L,SRP067451,first uncurled leaf,CARS29-4_Rep1_RNA11_1L,Canada,North America,Plant,Canada,Poplar,Not applicable,Not applicable,,PopCan,,assembly,TopHat 2.0.7,CARS29-4_Rep1_RNA11_1L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR3019251,RNA-Seq,144,4305817693,PRJNA300564,SAMN04336177,2400000038,UNIVERSITY OF BRITISH COLUMBIA,public,"sra,bam","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX1485760,Illumina HiSeq 2500,PAIRED,RANDOM,TRANSCRIPTOMIC,Populus trichocarpa,ILLUMINA,2016-01-19T00:00:00Z,CARS29-4_Rep2_RNA11_2L,SRP067451,first uncurled leaf,CARS29-4_Rep2_RNA11_2L,Canada,North America,Plant,Canada,Poplar,Not applicable,Not applicable,,PopCan,,assembly,TopHat 2.0.7,CARS29-4_Rep2_RNA11_2L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR3019252,RNA-Seq,143,4808141304,PRJNA300564,SAMN04336178,2331244708,UNIVERSITY OF BRITISH COLUMBIA,public,"bam,sra","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",SRX1485761,Illumina HiSeq 2500,PAIRED,RANDOM,TRANSCRIPTOMIC,Populus trichocarpa,ILLUMINA,2016-01-19T00:00:00Z,CHKC19-1_Rep1_RNA12_1L,SRP067451,first uncurled leaf,CHKC19-1_Rep1_RNA12_1L,Canada,North America,Plant,Canada,Poplar,Not applicable,Not applicable,,PopCan,,assembly,TopHat 2.0.7,CHKC19-1_Rep1_RNA12_1L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR3019253,RNA-Seq,144,4470682748,PRJNA300564,SAMN04336179,2381690496,UNIVERSITY OF BRITISH COLUMBIA,public,"sra,bam","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX1485762,Illumina HiSeq 2500,PAIRED,RANDOM,TRANSCRIPTOMIC,Populus trichocarpa,ILLUMINA,2016-01-19T00:00:00Z,CHKC19-1_Rep2_RNA12_2L,SRP067451,first uncurled leaf,CHKC19-1_Rep2_RNA12_2L,Canada,North America,Plant,Canada,Poplar,Not applicable,Not applicable,,PopCan,,assembly,TopHat 2.0.7,CHKC19-1_Rep2_RNA12_2L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR3019254,RNA-Seq,140,3201615560,PRJNA300564,SAMN04336180,1588901769,UNIVERSITY OF BRITISH COLUMBIA,public,"bam,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX1485763,Illumina HiSeq 2500,PAIRED,RANDOM,TRANSCRIPTOMIC,Populus trichocarpa,ILLUMINA,2016-01-19T00:00:00Z,CHKC19-1_TCol29_TRow27_RNA208,SRP067451,developing xylem,CHKC19-1_TCol29_TRow27_RNA208,Canada,North America,Plant,Canada,Poplar,Not applicable,Not applicable,,PopCan,,assembly,TopHat 2.0.7,CHKC19-1_TCol29_TRow27_RNA208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR3019255,RNA-Seq,141,3185283246,PRJNA300564,SAMN04336181,1783786209,UNIVERSITY OF BRITISH COLUMBIA,public,"bam,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX1485764,Illumina HiSeq 2500,PAIRED,RANDOM,TRANSCRIPTOMIC,Populus trichocarpa,ILLUMINA,2016-01-19T00:00:00Z,CHKC19-1_TCol8_TRow16_RNA50,SRP067451,developing xylem,CHKC19-1_TCol8_TRow16_RNA50,Canada,North America,Plant,Canada,Poplar,Not applicable,Not applicable,,PopCan,,assembly,TopHat 2.0.7,CHKC19-1_TCol8_TRow16_RNA50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR3019256,RNA-Seq,144,4570378600,PRJNA300564,SAMN04336182,2417935902,UNIVERSITY OF BRITISH COLUMBIA,public,"sra,bam","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX1485765,Illumina HiSeq 2500,PAIRED,RANDOM,TRANSCRIPTOMIC,Populus trichocarpa,ILLUMINA,2016-01-19T00:00:00Z,CHKD19-2_Rep2_RNA13_2L,SRP067451,first uncurled leaf,CHKD19-2_Rep2_RNA13_2L,Canada,North America,Plant,Canada,Poplar,Not applicable,Not applicable,,PopCan,,assembly,TopHat 2.0.7,CHKD19-2_Rep2_RNA13_2L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR3019257,RNA-Seq,139,691772517,PRJNA300564,SAMN04336183,501726188,UNIVERSITY OF BRITISH COLUMBIA,public,"bam,sra","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",SRX1485766,Illumina HiSeq 2500,PAIRED,RANDOM,TRANSCRIPTOMIC,Populus trichocarpa,ILLUMINA,2016-01-19T00:00:00Z,CHKD19-2_Rep2_RNA13_2Lb,SRP067451,First uncurled leaf,CHKD19-2_Rep2_RNA13_2Lb,Canada,North America,Plant,Canada,Poplar,Not applicable,Not applicable,,PopCan,,assembly,TopHat 2.0.7,CHKD19-2_Rep2_RNA13_2Lb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR3019258,RNA-Seq,140,4583762953,PRJNA300564,SAMN04336184,2434049111,UNIVERSITY OF BRITISH COLUMBIA,public,"sra,bam","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX1485767,Illumina HiSeq 2500,PAIRED,RANDOM,TRANSCRIPTOMIC,Populus trichocarpa,ILLUMINA,2016-01-19T00:00:00Z,CHKD19-2_TCol31_TRow25_RNA228,SRP067451,developing xylem,CHKD19-2_TCol31_TRow25_RNA228,Canada,North America,Plant,Canada,Poplar,Not applicable,Not applicable,,PopCan,,assembly,TopHat 2.0.7,CHKD19-2_TCol31_TRow25_RNA228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR3019259,RNA-Seq,141,6964835338,PRJNA300564,SAMN04336185,3156222245,UNIVERSITY OF BRITISH COLUMBIA,public,"sra,bam","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX1485768,Illumina HiSeq 2500,PAIRED,RANDOM,TRANSCRIPTOMIC,Populus trichocarpa,ILLUMINA,2016-01-19T00:00:00Z,CHKD19-2_TCol36_TRow8_RNA260,SRP067451,developing xylem,CHKD19-2_TCol36_TRow8_RNA260,Canada,North America,Plant,Canada,Poplar,Not applicable,Not applicable,,PopCan,,assembly,TopHat 2.0.7,CHKD19-2_TCol36_TRow8_RNA260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR3019260,RNA-Seq,144,4351991760,PRJNA300564,SAMN04336186,2181874611,UNIVERSITY OF BRITISH COLUMBIA,public,"bam,sra","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX1485769,Illumina HiSeq 2500,PAIRED,RANDOM,TRANSCRIPTOMIC,Populus trichocarpa,ILLUMINA,2016-01-19T00:00:00Z,CHKD19-4_Rep1_RNA14_1L,SRP067451,first uncurled leaf,CHKD19-4_Rep1_RNA14_1L,Canada,North America,Plant,Canada,Poplar,Not applicable,Not applicable,,PopCan,,assembly,TopHat 2.0.7,CHKD19-4_Rep1_RNA14_1L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR3019261,RNA-Seq,144,4039226062,PRJNA300564,SAMN04336187,2113964478,UNIVERSITY OF BRITISH COLUMBIA,public,"sra,bam","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",SRX1485770,Illumina HiSeq 2500,PAIRED,RANDOM,TRANSCRIPTOMIC,Populus trichocarpa,ILLUMINA,2016-01-19T00:00:00Z,CHKD19-4_Rep2_RNA14_2L,SRP067451,first uncurled leaf,CHKD19-4_Rep2_RNA14_2L,Canada,North America,Plant,Canada,Poplar,Not applicable,Not applicable,,PopCan,,assembly,TopHat 2.0.7,CHKD19-4_Rep2_RNA14_2L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR3019262,RNA-Seq,141,3502590827,PRJNA300564,SAMN04336188,1744325921,UNIVERSITY OF BRITISH COLUMBIA,public,"sra,bam","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX1485771,Illumina HiSeq 2500,PAIRED,RANDOM,TRANSCRIPTOMIC,Populus trichocarpa,ILLUMINA,2016-01-19T00:00:00Z,CHKD19-4_TCol20_TRow36_RNA143,SRP067451,developing xylem,CHKD19-4_TCol20_TRow36_RNA143,Canada,North America,Plant,Canada,Poplar,Not applicable,Not applicable,,PopCan,,assembly,TopHat 2.0.7,CHKD19-4_TCol20_TRow36_RNA143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR3019263,RNA-Seq,140,3366299995,PRJNA300564,SAMN04336189,1649751108,UNIVERSITY OF BRITISH COLUMBIA,public,"sra,bam","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",SRX1485772,Illumina HiSeq 2500,PAIRED,RANDOM,TRANSCRIPTOMIC,Populus trichocarpa,ILLUMINA,2016-01-19T00:00:00Z,CHKD19-4_TCol33_TRow25_RNA239,SRP067451,developing xylem,CHKD19-4_TCol33_TRow25_RNA239,Canada,North America,Plant,Canada,Poplar,Not applicable,Not applicable,,PopCan,,assembly,TopHat 2.0.7,CHKD19-4_TCol33_TRow25_RNA239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR3019264,RNA-Seq,144,3841359583,PRJNA300564,SAMN04336190,1930398337,UNIVERSITY OF BRITISH COLUMBIA,public,"bam,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX1485773,Illumina HiSeq 2500,PAIRED,RANDOM,TRANSCRIPTOMIC,Populus trichocarpa,ILLUMINA,2016-01-19T00:00:00Z,CHWI27-4_Rep1_RNA15_1L,SRP067451,first uncurled leaf,CHWI27-4_Rep1_RNA15_1L,Canada,North America,Plant,Canada,Poplar,Not applicable,Not applicable,,PopCan,,assembly,TopHat 2.0.7,CHWI27-4_Rep1_RNA15_1L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR3019265,RNA-Seq,142,4252819964,PRJNA300564,SAMN04336191,2156783364,UNIVERSITY OF BRITISH COLUMBIA,public,"bam,sra","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX1485774,Illumina HiSeq 2500,PAIRED,RANDOM,TRANSCRIPTOMIC,Populus trichocarpa,ILLUMINA,2016-01-19T00:00:00Z,CHWI27-4_Rep2_RNA15_2L,SRP067451,first uncurled leaf,CHWI27-4_Rep2_RNA15_2L,Canada,North America,Plant,Canada,Poplar,Not applicable,Not applicable,,PopCan,,assembly,TopHat 2.0.7,CHWI27-4_Rep2_RNA15_2L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR3019266,RNA-Seq,139,3414184112,PRJNA300564,SAMN04336192,1879506898,UNIVERSITY OF BRITISH COLUMBIA,public,"sra,bam","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX1485775,Illumina HiSeq 2500,PAIRED,RANDOM,TRANSCRIPTOMIC,Populus trichocarpa,ILLUMINA,2016-01-19T00:00:00Z,CHWI27-4_TCol17_TRow29_RNA116,SRP067451,developing xylem,CHWI27-4_TCol17_TRow29_RNA116,Canada,North America,Plant,Canada,Poplar,Not applicable,Not applicable,,PopCan,,assembly,TopHat 2.0.7,CHWI27-4_TCol17_TRow29_RNA116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR3019267,RNA-Seq,142,3659782152,PRJNA300564,SAMN04336193,2052623028,UNIVERSITY OF BRITISH COLUMBIA,public,"bam,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX1485776,Illumina HiSeq 2500,PAIRED,RANDOM,TRANSCRIPTOMIC,Populus trichocarpa,ILLUMINA,2016-01-19T00:00:00Z,CHWI27-4_TCol8_TRow36_RNA53,SRP067451,developing xylem,CHWI27-4_TCol8_TRow36_RNA53,Canada,North America,Plant,Canada,Poplar,Not applicable,Not applicable,,PopCan,,assembly,TopHat 2.0.7,CHWI27-4_TCol8_TRow36_RNA53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR3019268,RNA-Seq,144,4963125861,PRJNA300564,SAMN04336194,2414428728,UNIVERSITY OF BRITISH COLUMBIA,public,"bam,sra","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",SRX1485777,Illumina HiSeq 2500,PAIRED,RANDOM,TRANSCRIPTOMIC,Populus trichocarpa,ILLUMINA,2016-01-19T00:00:00Z,CHWK27-3_Rep1_RNA16_1L,SRP067451,first uncurled leaf,CHWK27-3_Rep1_RNA16_1L,Canada,North America,Plant,Canada,Poplar,Not applicable,Not applicable,,PopCan,,assembly,TopHat 2.0.7,CHWK27-3_Rep1_RNA16_1L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR3019269,RNA-Seq,144,4188173923,PRJNA300564,SAMN04336195,2112600756,UNIVERSITY OF BRITISH COLUMBIA,public,"sra,bam","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX1485778,Illumina HiSeq 2500,PAIRED,RANDOM,TRANSCRIPTOMIC,Populus trichocarpa,ILLUMINA,2016-01-19T00:00:00Z,CHWK27-3_Rep2_RNA16_2L,SRP067451,first uncurled leaf,CHWK27-3_Rep2_RNA16_2L,Canada,North America,Plant,Canada,Poplar,Not applicable,Not applicable,,PopCan,,assembly,TopHat 2.0.7,CHWK27-3_Rep2_RNA16_2L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR3019270,RNA-Seq,141,4081018105,PRJNA300564,SAMN04336196,2015546018,UNIVERSITY OF BRITISH COLUMBIA,public,"bam,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX1485779,Illumina HiSeq 2500,PAIRED,RANDOM,TRANSCRIPTOMIC,Populus trichocarpa,ILLUMINA,2016-01-19T00:00:00Z,CHWK27-3_TCol21_TRow15_RNA147,SRP067451,developing xylem,CHWK27-3_TCol21_TRow15_RNA147,Canada,North America,Plant,Canada,Poplar,Not applicable,Not applicable,,PopCan,,assembly,TopHat 2.0.7,CHWK27-3_TCol21_TRow15_RNA147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR3019271,RNA-Seq,141,3758144596,PRJNA300564,SAMN04336197,1959090062,UNIVERSITY OF BRITISH COLUMBIA,public,"bam,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX1485780,Illumina HiSeq 2500,PAIRED,RANDOM,TRANSCRIPTOMIC,Populus trichocarpa,ILLUMINA,2016-01-19T00:00:00Z,CHWK27-3_TCol22_TRow10_RNA152,SRP067451,developing xylem,CHWK27-3_TCol22_TRow10_RNA152,Canada,North America,Plant,Canada,Poplar,Not applicable,Not applicable,,PopCan,,assembly,TopHat 2.0.7,CHWK27-3_TCol22_TRow10_RNA152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR3019272,RNA-Seq,144,4065059352,PRJNA300564,SAMN04336198,2065074120,UNIVERSITY OF BRITISH COLUMBIA,public,"sra,bam","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX1485781,Illumina HiSeq 2500,PAIRED,RANDOM,TRANSCRIPTOMIC,Populus trichocarpa,ILLUMINA,2016-01-19T00:00:00Z,CHWK27-4_Rep1_RNA17_1L,SRP067451,first uncurled leaf,CHWK27-4_Rep1_RNA17_1L,Canada,North America,Plant,Canada,Poplar,Not applicable,Not applicable,,PopCan,,assembly,TopHat 2.0.7,CHWK27-4_Rep1_RNA17_1L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR3019273,RNA-Seq,144,4089806894,PRJNA300564,SAMN04336199,2105814832,UNIVERSITY OF BRITISH COLUMBIA,public,"sra,bam","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX1485782,Illumina HiSeq 2500,PAIRED,RANDOM,TRANSCRIPTOMIC,Populus trichocarpa,ILLUMINA,2016-01-19T00:00:00Z,CHWK27-4_Rep2_RNA17_2L,SRP067451,first uncurled leaf,CHWK27-4_Rep2_RNA17_2L,Canada,North America,Plant,Canada,Poplar,Not applicable,Not applicable,,PopCan,,assembly,TopHat 2.0.7,CHWK27-4_Rep2_RNA17_2L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
